comp.no,outcome.no,method,sm,model,common,random,outclab,k,event.e.pooled,n.e.pooled,event.c.pooled,n.c.pooled,TE.pooled,lower.pooled,upper.pooled,level.ma,weight.pooled,Z.pooled,pval.TE.pooled,cd,cd_num,meta_id,total_n,cer,first_check,mh_te,mh_lower,mh_upper,mh_tau2,mh_I2,mhe_te,mhe_lower,mhe_upper,mhe_tau2,mhe_I2,ivf_te,ivf_lower,ivf_upper,ivf_tau2,ivf_I2,ivr_te,ivr_lower,ivr_upper,ivr_tau2,ivr_I2,ivrTACC_te,ivrTACC_lower,ivrTACC_upper,ivrTACC_tau2,ivrTACC_I2,peto_te,peto_lower,peto_upper,peto_tau2,peto_I2,log_te,log_lower,log_upper,log_tau2,log_I2,bayesf_te,bayesf_lower,bayesf_upper,bayesr_te,bayesr_lower,bayesr_upper,ROR_mh,ROR_mhe,ROR_log,ROR_TACC,ROR_peto,ROR_bayesf,ROR_bayesr
1,13,MH,RR,Random,FALSE,TRUE,1.13 Dose reductions,2,19,47,1,36,7.76574138472074,1.6143638699205958,37.35634845279996,0.95,100,2.557569333945096,0.01054065429801653,CD007924,3897,38970113,83,0.027777777777777776,1,15.91880492091388,2.585528861429998,98.010257742765,1,1,29.07142857142858,2.920752181122456,289.35969461773396,1,1,16.212640178734482,2.7005247375772496,97.33282495346762,1,1,16.212640178734482,2.7005247375772496,97.33282495346762,1,1,16.212640178734482,2.7005247375772496,97.33282495346762,1,1,8.89648825455264,2.8144134467925537,28.122201929355302,1,1,25.190148753609797,2.932992169289941,216.34684227016123,1,1,41.97875851236643,5.4090000077543685,1153.7547166039737,40.664410220287934,4.046837839289367,1110.6988434683155,0.9818761623905022,1.7931335211867894,1.5537351397368813,1,0.5487377846220157,2.5892610981047004,2.508191742491512
3,17,Inverse,RR,Random,FALSE,TRUE,3.17 Toxicity: grade 3 or 4 hypokalaemia,3,18,292,6,230,2.014151579753308,0.8020691790175308,5.057926039736377,0.95,100,1.490470098051674,0.1361006731087768,CD007927,3899,38990317,522,0.02608695652173913,1,2.2696622397492767,0.8957377517148213,5.750976413221176,1,1,2.371862360306237,0.9069637739445189,6.202817816824527,1,1,2.1147327788309154,0.8071125252948894,5.540856554329875,1,1,2.1147327788309154,0.8071125252948894,5.540856554329875,1,1,2.115426399815374,0.8071713978472863,5.5440874948872905,1,1,2.1511322221422398,0.9306149033181709,4.972378822474698,1,1,2.339584834412552,0.9040416594238171,6.054651508982224,1,1,2.413144615704197,1.0019522105864094,6.689736662121593,2.7313663140506588,0.6701904207099914,13.81801540670055,1.0732619565314587,1.1215896325291133,1.1063264625358202,1.0003279946248538,1.0172123133833708,1.141110895835384,1.29158933998301
3,6,MH,RR,Fixed,TRUE,FALSE,3.6 Ataxia or gait disturbance,4,39,279,5,231,5.530115220726057,2.491402549357166,12.27508351165365,0.95,100,4.203791864666844,2.624803148653905e-5,CD007938,3905,39050306,510,0.021645021645021644,1,8.030285398507566,3.1116407788321347,20.723948606203376,1.1727878429087026,1,10.438522718024668,3.631656252058509,30.0035986260964,1.1727878429087026,1,6.868090764148453,2.56619940764123,18.381529745554378,1.1727878429087026,1,6.92459486294246,2.355887155810724,20.353272820229037,1.1727878429087026,1,7.200094090900075,2.3328792458867293,22.22204814467764,1.2385170086657187,1,5.4793478611229345,2.843083213032004,10.560103498052102,1,1,9.533195289574993,3.539437700203178,25.676906934668697,1,1,10.110827736950046,4.195672453865586,31.717059130746883,11.267610257926666,3.087505481305773,55.340119478782505,1.1596758449338749,1.5074560930470147,1.3767152415793555,1.0397856096147908,0.7912878615391806,1.4601327495791812,1.6271869302024025
2,6,MH,RR,Fixed,TRUE,FALSE,2.6 # withdrawals due to poor asthma control or exacerbation,3,0,425,3,437,0.33833413621452985,0.05375282819452275,2.1295621378987493,0.95,100,1.1546049158977023,0.24825227239077877,CD007949,3911,39110206,862,0.006864988558352402,1,0.3343717908777274,0.052253106398832086,2.1396717293974623,1,1,0,NA,NA,1,1,0.3343679610642061,0.052253086508526635,2.13962352956874,1,1,0.3343679610642061,0.052253086508526635,2.13962352956874,1,1,0.33103180289296935,0.05149075607530531,2.1281888804721723,1,1,0.13736256143827227,0.014287070608636293,1.320667742306631,1,1,5.0677519856338764e-11,0,Inf,1,1,2.7026897597018114e-10,6.744865631966351e-32,0.11619113069443437,1.2383330633807267e-6,3.4980114077713506e-16,0.1448564064070457,1.0000114538890303,0,1.5156212842595751e-10,0.990022494497922,0.4108125700832192,8.082980651315558e-10,3.703503946488878e-6
2,7,MH,RR,Fixed,TRUE,FALSE,2.7 # withdrawals due to adverse events,3,3,476,4,475,0.7637108042242081,0.1897225791331266,3.074247647031632,0.95,100,0.37938378028059255,0.7044028941923649,CD007949,3911,39110207,951,0.008421052631578947,0,0.7610439171648706,0.1860204953605079,3.113570054370535,1,1,0.7294225550614354,0.1610588695706502,3.303495580533428,1,1,0.851746620876702,0.17748983036695234,4.087402104531841,1,1,0.851746620876702,0.17748983036695234,4.087402104531841,1,1,0.8516608241321953,0.17718010868118403,4.093722284969777,1,1,0.732416264719267,0.16520286943370432,3.247120262887403,1.1728147270019413,1.069121743503253,0.7296870372362513,0.16142009438830895,3.2984937490482675,1,1,0.6856478893169091,0.13167485658214573,3.4376046231528385,0.5787967347804415,0.068555305408017,3.9602992855180785,0.8935097580798487,0.8563844424890602,0.8566949599226881,0.9998992696391112,0.8598992314937411,0.8049904425933294,0.6795409815476421
1,6,MH,RR,Fixed,TRUE,FALSE,1.6 Treatment-limiting adverse events,2,1,208,3,233,0.397962104299044,0.06094629234738347,2.5985803296354657,0.95,100,0.9624508312183464,0.3358232025426042,CD007953,3914,39140106,441,0.012875536480686695,1,0.3858148158962829,0.05564935995973522,2.674838888942919,1,1,0.31320103537532357,0.032645119905673495,3.004886759295575,1,1,0.3897245803469512,0.05554790392228635,2.734311068498651,1,1,0.3897245803469512,0.05554790392228635,2.734311068498651,1,1,0.4029866932264741,0.05852495372104251,2.7748552470741794,1,1,0.34284943748783187,0.047671190162192505,2.4657604810325666,1,1,0.30643496636193235,0.031167765947143804,3.0128045997420543,1,1,0.22803208424352037,0.007432076668265416,2.230712915405618,0.18544363641080996,0.004045985222224561,2.5125800678590724,0.9899678782200815,0.8036471168857178,0.7862859614580366,1.0340294493811921,0.8797223854410495,0.5851108596756085,0.47583253857305924
1,29,MH,RR,Random,FALSE,TRUE,1.29 Adverse event: 3. Short-term - Deterioration in menal state,2,1,50,2,52,0.6299435898908882,0.08172326480983647,4.855764479894542,0.95,100,0.44349611143164003,0.6574069325574352,CD007967,3923,39230129,102,0.038461538461538464,1,0.597710547833197,0.07528631004908437,4.745323535688485,1,1,0.511904761904762,0.04624241952631849,5.66679875199068,1,1,0.6208360179215633,0.07232436027714918,5.329288218681724,1,1,0.6208360179215633,0.07232436027714918,5.329288218681724,1,1,0.6208360179215633,0.07232436027714918,5.329288218681724,1,1,0.5268106684264439,0.05428966734663562,5.112012910226744,1,1,0.5033979367073023,0.04382475823237632,5.782336124651074,1,1,0.4159325629641161,0.013934701728773051,5.1293835501983045,0.34631442863989614,0.008149032576043743,6.609022718152685,0.9627510817336503,0.82454101747917,0.8108388079554073,1,0.8485504275188515,0.669955593679272,0.5578194863746608
2,1,MH,RR,Random,FALSE,TRUE,2.1 Leaving the study early,3,6,39,0,33,3.894785747569845,0.6887940158922687,22.02306592315948,0.95,100,1.53819171448391,0.12400174624974708,CD007967,3923,39230201,72,0,0,4.999999999999999,0.8264737373382953,30.248995062461248,1,1,Inf,NA,NA,1,1,4.585913329667239,0.7196319443786563,29.22410717242113,1,1,4.585913329667239,0.7196319443786563,29.22410717242113,1,1,5.045186129981272,0.7469029407832788,34.079264783000916,1,1,7.553250662901922,1.40685448476865,40.5525917529489,1,1,39785364825.61636,0,Inf,1,1,41537.190125209505,6.995091271175344,107683061028.28178,131.2114899627427,2.5910538662112077,357417.0633272158,1.0902953546143026,Inf,8675559690.20096,1.1001486001366185,1.6470548219998735,9057.561087449401,28.611855595679913
5,3,MH,RR,Random,FALSE,TRUE,5.3 Surgery,6,12,503,9,494,1.2566088175383852,0.5420990656469151,2.912872979094397,0.95,100,0.532503998109544,0.5943769757069055,CD007999,3933,39330503,997,0.018218623481781375,1,1.283739746152027,0.55469498649343,2.9709800448502706,1,1,1.3215319752370358,0.5480741538730994,3.1865154545825787,1,1,1.273579054597989,0.531013698679245,3.054541930547195,1,1,1.273579054597989,0.531013698679245,3.054541930547195,1,1,1.275395093716427,0.5323029803311774,3.055839822771438,1,1,1.3172016210823012,0.5523421140137896,3.141205543741186,1,1,1.322767694090203,0.5479306292170433,3.19331367736996,1,1,1.326740762719433,0.5603904873774392,3.2401789512407673,1.3287476970053884,0.41162381773049445,4.324688787806842,1.0079780611320162,1.0376520958521758,1.0386223684463314,1.0014259335624918,1.0342519503024348,1.0417419774057328,1.043317799714297
8,1,MH,RR,Random,FALSE,TRUE,8.1 Mortality,4,11,421,11,414,0.9648640081143336,0.4263373130248083,2.1836290789314163,0.95,100,0.08583246833211383,0.931599595718526,CD007999,3933,39330801,835,0.026570048309178744,0,0.9805961482862028,0.4281013641774377,2.246124134365499,1,1,0.9777439156237001,0.41934253304801533,2.279719058285232,1,1,0.9652483101263541,0.4160963080129904,2.2391554124837243,1,1,0.9652483101263541,0.4160963080129904,2.2391554124837243,1,1,0.9644462487981751,0.415931032455651,2.236324039899692,1,1,0.9777718733180002,0.41957058734038083,2.2786102388921656,1,1,0.9776587994265074,0.41861752143571734,2.2832697609453843,1,1,0.963080242660049,0.4011581173156531,2.2532489846140282,1.020908129917756,0.3028033516951411,3.684843197418238,1.0159004040709894,1.012945482904508,1.0128573022816572,0.9991690621783382,1.0129744471554751,0.9977538759264739,1.0576637319200444
9,1,MH,RR,Random,FALSE,TRUE,9.1 Mortality,6,11,433,13,399,0.744541072032652,0.3297196152166083,1.681250924605616,0.95,100,0.7098175515631103,0.47781728866963047,CD007999,3933,39330901,832,0.03258145363408521,0,0.7750849590823893,0.3598016736281001,1.6696884362375308,1.1741456476606442,1,0.7553296758380799,0.33490027906174796,1.703560596605139,1.1741456476606442,1,0.7436787108454298,0.3178186953750857,1.740168319274006,1.1741456476606442,1,0.7894411812340801,0.311132641931906,2.0030600928225852,1.1741456476606442,1,0.7917933421973045,0.3133499166873382,2.0007559069292418,1.1687135543102516,1,0.7517665450942457,0.33137930650766,1.705456337267924,1.6140381183554897,1.3514214322129912,0.8255053231648687,0.28303639382180357,2.407672841544798,1.2044867412049347,1,0.7413986120742566,0.31413257974359077,1.7468298268246716,0.8608443926999166,0.2594602156387543,3.117196447867636,0.9818147032445802,0.9567903142034268,1.0456831272399698,1.0029795265551606,0.9522768294390973,0.9391435735785637,1.0904477916318183
9,3,MH,RR,Random,FALSE,TRUE,9.3 Surgery,5,7,307,5,286,1.2400600613048192,0.4302499086493106,3.5740831659227728,0.95,100,0.3983807453376616,0.6903495498236887,CD007999,3933,39330903,593,0.017482517482517484,0,1.24167075839906,0.44052912060738547,3.49976017507672,1,1,1.3281527637802846,0.4160030200704795,4.240329225586756,1,1,1.2469838309130998,0.418676811063714,3.7140071612948153,1,1,1.2469838309130998,0.418676811063714,3.7140071612948153,1,1,1.253554951032178,0.4210542976397809,3.732060268867379,1,1,1.3228345379827637,0.4217029382361017,4.149582694869317,1.000001443357156,1,1.3305525408346295,0.4151969091146021,4.263928813190738,1,1,1.3581332198063993,0.42269277487041346,4.735682483635348,1.3423162063878156,0.3011833228497854,6.696789773308902,0.995739261101606,1.0650922095820192,1.0670166748355805,1.0052696113262884,1.0608273380851478,1.089134587103596,1.0764503701743342
10,1,MH,RR,Random,FALSE,TRUE,10.1 Mortality,2,1,141,3,134,0.4185406105353777,0.0624604149405736,2.804596204395916,0.95,100,0.8974110809973121,0.3694996117632424,CD007999,3933,39331001,275,0.022388059701492536,0,0.40675011884012036,0.05911002588876506,2.7989441163127293,1,1,0.32272784890353656,0.03334735653306055,3.123283980685139,1,1,0.41068253960846435,0.05909060127820556,2.8542635324556245,1,1,0.41068253960846435,0.05909060127820556,2.8542635324556245,1,1,0.41800897465288406,0.06073987669623789,2.876718103400068,1,1,0.35597257132264803,0.04964203766116786,2.5526041537408695,1,1,0.3197378958796233,0.03273490634043662,3.1230369501697277,1,1,0.23276994745062096,0.007524094163064245,2.282739772506041,0.1818276107809532,0.0036757181008120502,2.4788842122048287,0.9904246701793238,0.7858328947006565,0.7785524463359322,1.0178396555436824,0.8667828236915658,0.5667880296847747,0.44274492642006064
11,1,MH,RR,Random,FALSE,TRUE,11.1 Mortality,4,11,421,11,414,0.9648640081143336,0.4263373130248083,2.1836290789314163,0.95,100,0.08583246833211383,0.931599595718526,CD007999,3933,39331101,835,0.026570048309178744,0,0.9805961482862028,0.4281013641774377,2.246124134365499,1,1,0.9777439156237001,0.41934253304801533,2.279719058285232,1,1,0.9652483101263541,0.4160963080129904,2.2391554124837243,1,1,0.9652483101263541,0.4160963080129904,2.2391554124837243,1,1,0.9644462487981751,0.415931032455651,2.236324039899692,1,1,0.9777718733180002,0.41957058734038083,2.2786102388921656,1,1,0.9776587994265074,0.41861752143571734,2.2832697609453843,1,1,0.9686730926391858,0.40551712943736795,2.265497008960392,1.026867369656953,0.3071532447476929,3.8691915662761365,1.0159004040709894,1.012945482904508,1.0128573022816572,0.9991690621783382,1.0129744471554751,1.0035480844430418,1.063837521272151
11,3,MH,RR,Random,FALSE,TRUE,11.3 Surgery,4,10,354,6,348,1.5113216365089517,0.569222792401797,4.012652197819627,0.95,100,0.8289415326247579,0.40713750024368567,CD007999,3933,39331103,702,0.017241379310344827,0,1.5993074824004223,0.5879556497688695,4.350301632899462,1,1,1.653296764924449,0.588029273771727,4.648391355377913,1,1,1.5531956298407619,0.5587161259802612,4.3177859961064895,1,1,1.5531956298407619,0.5587161259802612,4.3177859961064895,1,1,1.5580962705035277,0.5597692070683002,4.336901632855969,1,1,1.628034083848408,0.6009314471535468,4.410644493189395,1,1,1.6533512487349509,0.5885931908458717,4.644243926378059,1,1,1.6741146286080784,0.5954941588915156,5.039824898883836,1.8006012729439522,0.45139907091888215,8.818358062065828,1.029688373874956,1.0644485042067429,1.0644835827309513,1.0031551985909646,1.0481835337222258,1.0778517505742102,1.1592881401092758
12,1,MH,OR,Random,FALSE,TRUE,12.1 Mortality,3,4,156,3,150,1.1121928873470155,0.2521795892703061,4.905127422264953,0.95,100,0.14044305192716147,0.8883099444205877,CD007999,3933,39331201,306,0.02,0,1.2053622529093229,0.32093475777754427,4.527082609561766,1.0000000832851934,1,1.2908943172007514,0.28938503251497766,5.758446190871831,1.0000000832851934,1,1.1121928873470157,0.2521795892703063,4.90512742226495,1.0000000832851934,1,1.1121928898751694,0.2521795786994486,4.9051276501779055,1.0000000832851934,1,1.1203430115302804,0.2563088338449364,4.897094043368393,1.0000013211976735,1,1.294116674236751,0.29084377423280583,5.758204627055365,2.1311237628978725,1.4335318117166762,1.3001073548239392,0.2856017110552395,5.918308849838703,1,1,1.313222868154996,0.2708328881850946,7.099422405098055,1.2579668553870402,0.18049390849104704,9.617224267293524,1.0837708673399364,1.1606748514150627,1.1689585202885635,1.0073279749666677,1.1635721519331061,1.1807510011167126,1.131068960104782
14,1,MH,RR,Random,FALSE,TRUE,14.1 Mortality,4,4,191,4,182,0.8822469985002914,0.23698198682544955,3.28446805932165,0.95,100,0.1868032342559713,0.8518149110805529,CD007999,3933,39331401,373,0.02197802197802198,0,0.953074071252137,0.2902374589900425,3.1296793613545493,1,1,0.9619875609397208,0.24153369586431153,3.8314325630268757,1,1,0.8835946683287391,0.2293137086974034,3.4046788669281813,1,1,0.8835946683287391,0.2293137086974034,3.4046788669281813,1,1,0.895221902864986,0.23466761529857713,3.415137850825835,1,1,0.9612751725265967,0.23817900534804648,3.8796448745167162,2.3754865581130296,1.3597650964665453,0.9608616926671164,0.23629905594196501,3.9071471900499994,1,1,0.9476254965152875,0.2127912170639383,4.269073111680456,0.8088832403950241,0.12443614287619183,4.919643228058419,1.0786326642903057,1.0887204228600165,1.0874462319748066,1.0131590139155537,1.0879141839377382,1.072466290802386,0.9154460403489909
16,1,MH,RR,Random,FALSE,TRUE,16.1 Mortality,3,4,223,5,206,0.7659142543126752,0.210123345564119,2.791810892713648,0.95,100,0.4041309741494684,0.6861164099840331,CD007999,3933,39331601,429,0.024271844660194174,0,0.7397652912227568,0.2092288092961777,2.615570427126107,1,1,0.7287788555814978,0.1929759014958016,2.7522536038223024,1,1,0.7608594865267152,0.202236733315537,2.8625222962559684,1,1,0.7608594865267152,0.202236733315537,2.8625222962559684,1,1,0.7676157415282869,0.20513470555311986,2.8724243664826328,1,1,0.7303334708834586,0.19541996334964953,2.729439559551715,1,1,0.7282323918003522,0.19252136405140663,2.75461593096575,1,1,0.7029081020043151,0.16731678990357188,2.760446317355256,0.5758278438420236,0.08757768577079802,3.369828341452654,0.9722758332156016,0.9578363265316387,0.9571181074769743,1.0088797670545104,0.9598795622794869,0.9238343142871949,0.7568123339969753
16,3,MH,RR,Random,FALSE,TRUE,16.3 Surgery,3,5,265,4,251,1.130777898184721,0.3108317581872509,4.113667993515537,0.95,100,0.1865333840681517,0.852026501634646,CD007999,3933,39331603,516,0.01593625498007968,0,1.1371922655461832,0.3203053227412096,4.037417292196876,1,1,1.161343718985895,0.3066608131297609,4.398081449869796,1,1,1.1289427307962485,0.2994866385048554,4.255654595412035,1,1,1.1289427307962485,0.2994866385048554,4.255654595412035,1,1,1.1334451339603198,0.29984816719846785,4.284494661753236,1,1,1.1588187509530765,0.31018746011853215,4.329191441353883,1,1,1.1611900418908805,0.30674167691643706,4.395758434071113,1,1,1.179112540152766,0.2915036277978611,5.212979168223828,1.0906200811114306,0.1932928550662301,6.3607133190645495,1.007307310215919,1.0287002939172956,1.0285641691247596,1.0039881590458497,1.0264637163089365,1.0444396407257368,0.9660543899708812
1,10,MH,RR,Random,FALSE,TRUE,1.10 Service use: number of participants discharged,3,13,269,2,135,2.757667756772971,0.6874862409068897,11.061648952731876,0.95,100,1.4312579574676063,0.15235629847111917,CD008016,3942,39420110,404,0.014814814814814815,1,3.4793293081567516,0.8246176244846211,14.680419233295574,1,1,4.537913699204021,0.9016311079208398,22.8393414562971,1,1,3.204621158314649,0.7117936630903355,14.427772121110582,1,1,3.204621158314649,0.7117936630903355,14.427772121110582,1,1,3.4050375562025565,0.7063632591481949,16.41404845027111,1,1,3.031420905297451,0.9735199667810913,9.439470189254783,1,1,4.232087260098106,0.8906626132351623,20.109256087473998,1,1,5.117515473080302,1.211766747617821,37.80241753602175,4.757066354094389,0.7883233140680114,45.219633688584494,1.0857225039313463,1.4160530917765544,1.3206201454164443,1.0625398098517547,0.9459529708939804,1.59691745771649,1.4844395387429168
1,20,MH,RR,Random,FALSE,TRUE,1.20 Adverse effects: movement disorders: akinesia,2,2,228,2,169,0.5235218777885627,0.08009794373571004,3.421750219051777,0.95,100,0.6756635592566066,0.4992542818284991,CD008016,3942,39420120,397,0.011834319526627219,0,0.47377988205702687,0.07834393154198255,2.8651533338186357,1,1,0.4695540308747856,0.062304085317851136,3.538788616925376,1,1,0.4961876228057749,0.06962614303042204,3.536059105242577,1,1,0.4961876228057749,0.06962614303042204,3.536059105242577,1,1,0.546323574163965,0.08179514788177437,3.648987200545114,1,1,0.44445184964950946,0.05322878349774286,3.7111020330804023,4.356337185652027,1.3840198326691693,0.467218254370735,0.06223312952354332,3.5076638261402997,1,1,0.45035983657459344,0.04208642701666095,4.513029194545293,0.3523285943757304,0.01976136523076313,5.091359281004956,0.9548401860126221,0.9463235463625932,0.9416161002339644,1.1010423256321633,0.895733446828607,0.9076402067991123,0.7100713080738091
1,23,MH,RR,Random,FALSE,TRUE,1.23 Adverse effects: movement disorders: rigor,7,31,528,9,394,1.3935629790497368,0.6951984136262802,2.79347268134296,0.95,100,0.9353187789681632,0.3496240514800308,CD008016,3942,39420123,922,0.02284263959390863,0,1.7935754960259198,0.8373877595345305,3.8416050668483317,1,1,1.8712165553533104,0.8468701990040275,4.134578594389359,1,1,1.5746350256376815,0.7064121954320011,3.509955632134405,1,1,1.5746350256376815,0.7064121954320011,3.509955632134405,1,1,1.579139336739843,0.7078397258899497,3.5229458783256424,1,1,1.788150028265792,0.8703205866081968,3.6739111688121002,1,1,1.9106592291494606,0.8551190819245457,4.2691348691668365,1,1,1.9275496761079718,0.8910188276525304,4.681632355233835,2.057628412303396,0.7164819244582942,6.779434011594146,1.1390420426470405,1.1883493793080857,1.2133981513434828,1.0028605429377753,1.1355965027779331,1.2241247303179796,1.3067335470136112
1,10,MH,RR,Fixed,TRUE,FALSE,1.10 Uterine subinvolution,2,2,309,8,345,0.3359279537153928,0.082696935721362,1.3645921593472132,0.95,100,1.525306338327027,0.1271827075852137,CD008019,3944,39440110,654,0.02318840579710145,1,0.33002775460164485,0.07978382829422592,1.3651678684273676,1,1,0.2856136333612225,0.06026802150538981,1.3535394977998991,1,1,0.3300074072057007,0.0797925609459191,1.3648501504349693,1,1,0.3300074072057007,0.0797925609459191,1.3648501504349693,1,1,0.3304183498930521,0.07992724789261026,1.3659457672399271,1,1,0.3410048111492897,0.09734998921285275,1.1944971146602879,1,1,0.2840524487962268,0.05974453405649268,1.3505133974404917,1,1,0.2510000817829954,0.030810118019443417,1.0835779957591023,0.21705336993580432,0.0145947780176205,1.7394926718029375,1.0000616573916217,0.8654764321189716,0.8607456759877236,1.0012452529197178,1.0333247184864978,0.7605892361880885,0.6577227213585248
1,9,MH,RR,Fixed,TRUE,FALSE,"1.9 Tracheostomy tube occlusion/obstruction, accidental decannulation, difficult tube change",6,15,266,11,272,1.355033713089979,0.6510621919962581,2.820185822771549,0.95,100,0.8124253910846855,0.4165475890925464,CD008045,3954,39540109,538,0.04044117647058824,1,1.3750547961729835,0.6388763548538863,2.9595330584910338,1.5606746927472894,1.2919075333666692,1.4095538293736445,0.6356058272624266,3.1259027414196203,1.5606746927472894,1.2919075333666692,1.371625043279793,0.5612107184677833,3.352315266694777,1.5606746927472894,1.2919075333666692,1.2687523448484086,0.43818703890944827,3.6736196409747923,1.5606746927472894,1.2919075333666692,1.2687523448484086,0.43818703890944827,3.6736196409747923,1.5606746927472894,1.2919075333666692,1.411242246987762,0.6390320957254385,3.1165956968439406,2.205813465838017,1.5240292163611322,1.2426657092036244,0.41228760919121377,3.7454874471242197,1.6395297690012047,1,1.4275131769664913,0.6443700145708452,3.321752986153801,1.198975919842223,0.32391133387921817,3.884051283369976,1.0837850284621748,1.110976334425659,0.9794391429101942,1,1.1123071044699255,1.1251314590768708,0.9450039045921743
1,4,MH,OR,Fixed,TRUE,FALSE,1.4 OHSS rate in autologous cycles: luteal support approach,4,2,503,19,486,0.15369186551401504,0.05038533607599245,0.468810796251354,0.95,100,3.29130951902311,9.97221255681608e-4,CD008046,3955,39550104,989,0.03909465020576132,1,0.15369186551401506,0.050385336075992465,0.46881079625135386,3.7073649162164837,1.4793846872973333,0.10515489777885591,0.026633841449659565,0.4151692705605926,3.7073649162164837,1.4793846872973333,0.21771559816484026,0.05985152769591743,0.791961099557822,3.7073649162164837,1.4793846872973333,0.17027965729968214,0.029819011292836123,0.972371666027141,3.7073649162164837,1.4793846872973333,0.17284350244162733,0.031067598553086506,0.9616088055612142,3.517249727351209,1.470749778916558,0.1604629895326978,0.06542147985438646,0.39357671313887704,1.654017813394063,1.4189595776519834,0.08416320470973503,0.012744306583312532,0.5558125097435954,2.61362492210101,1,0.06794868612004068,0.009136890463343636,0.25939331578848995,0.05582077077129492,0.005104099573983192,0.3357538908516139,0.9025850060499385,0.6175423385647852,0.4942645882920281,1.0150566731376078,0.9423497326535748,0.39904171289501134,0.3278182001097974
3,1,MH,OR,Fixed,TRUE,FALSE,3.1 Duxil versus control,2,4,66,0,60,4.843635475201563,0.5498807634421996,42.66525795477686,0.95,100,1.4212162257269254,0.15525390903953634,CD008068,3964,39640301,126,0,1,4.843635475201563,0.5498807634422,42.66525795477683,1,1,Inf,NA,NA,1,1,4.843648264850446,0.5498813660003465,42.665436518127,1,1,4.843648264850446,0.5498813660003465,42.665436518127,1,1,5.126445405030269,0.5580967631718199,47.0894013815756,1,1,6.967705783675141,0.9635501234748459,50.38546797418102,1,1,14486382450.032827,0,Inf,1,1,3752.185165092893,5.832622886538312,158662650510.75266,283.4984179002497,2.066811692290554,790874.4708998032,0.9999973595009002,Inf,2990799838.864871,1.0583851520004115,1.4385243111558346,774.6609497477097,58.529934957819044
1,11,MH,RR,Fixed,TRUE,FALSE,1.11 CMV reactivation - overall analysis,2,10,175,0,175,10.51821810222737,1.4241834211972615,77.68164577636944,0.95,100,2.306569140231615,0.02107885156811137,CD008078,3971,39710111,350,0,1,14.412191582002901,1.7120895719214215,121.32032669485154,1,1,Inf,NA,NA,1,1,14.86535652734753,1.793546317407137,123.20776025712819,1,1,14.86535652734753,1.793546317407137,123.20776025712819,1,1,15.003636891180149,1.7769507306550896,126.6828145985754,1,1,9.986682809249912,2.593502958744159,38.45526113487118,1,1,148656149085.0709,0,Inf,1,1,8865.476659228561,16.021329995319057,42103613288.75091,428.5227093999521,7.343607722356826,694020.5194763019,0.9695153665160369,Inf,10000173814.303804,1.0093021895289378,0.6718091685777997,596.3850677189547,28.826937894937572
1,13,MH,RR,Fixed,TRUE,FALSE,1.13 CMV reactivation - subgrouped by starting point of alemtuzumab,2,10,175,0,175,10.51821810222737,1.4241834211972615,77.68164577636944,0.95,100,2.306569140231615,0.02107885156811137,CD008078,3971,39710113,350,0,0,14.412191582002901,1.7120895719214215,121.32032669485154,1,1,Inf,NA,NA,1,1,14.86535652734753,1.793546317407137,123.20776025712819,1,1,14.86535652734753,1.793546317407137,123.20776025712819,1,1,15.003636891180149,1.7769507306550896,126.6828145985754,1,1,9.986682809249912,2.593502958744159,38.45526113487118,1,1,148656149085.0709,0,Inf,1,1,91206377588.06464,82.91114446665524,40621376487434105e7,298.9440637008688,6.227077980889996,6487053.72396936,0.9695153665160369,Inf,10000173814.303804,1.0093021895289378,0.6718091685777997,6135498830.470288,20.11011731544459
2,1,MH,RR,Fixed,TRUE,FALSE,2.1 Treament related mortality,2,5,86,2,91,3.2017448200654304,0.6613252095240751,15.500951340102551,0.95,100,1.446103322738037,0.14814822391670346,CD008078,3971,39710201,177,0.02197802197802198,0,3.7413441955193485,0.6404514752106814,21.855920286141405,1.5342014332320384,1.1826406709760708,5.024242424242424,0.642261476115492,39.3033256334032,1.5342014332320384,1.1826406709760708,2.897396534685723,0.3858420590165739,21.757365437572037,1.5342014332320384,1.1826406709760708,2.929492903811898,0.32099503003589375,26.735394228766204,1.5342014332320384,1.1826406709760708,2.9270321921302855,0.32274748544676224,26.5455746058175,1.5204088936732367,1.1796056409413123,3.734399650284854,0.7645710500675511,18.239953954332314,1.9632696203493167,1.3787118884517724,4.374368340236453,0.6859718358383373,27.894874652802194,1,1,5.024369044899275,0.772338607245548,52.070048416646,5.159014293280446,0.4939175613315999,72.44289012519553,1.277130315165146,1.7150553318305732,1.4932169095014576,0.9991600212861378,1.2747597529338952,1.7150985545523916,1.7610605188930355
